protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 00809/19;00001/2019;Pregao Eletronico;304095;960000;2019;1,9464E+13;27719995;0
Doc. 00809/19;00001/2019;Pregao Eletronico;304095;205777650;2019;2,17788E+13;18196200;1
Doc. 00809/19;00001/2019;Pregao Eletronico;304095;205777650;2019;3,05976E+13;27720000;0
Doc. 00821/20;00001/2020;Pregao Presencial;201173;12051066;2020;3,84183E+12;21043840;1
Doc. 00821/20;00001/2020;Pregao Presencial;201173;5852982;2020;3,1988E+13;9985700;1
Doc. 00831/20;00002/2020;Pregao Presencial;201173;9453193;2020;3,84183E+12;13120159;1
Doc. 00831/20;00002/2020;Pregao Presencial;201173;9241000;2020;3,1988E+13;3183750;1
Doc. 00835/20;00003/2020;Pregao Presencial;201173;9453193;2020;3,84183E+12;21184840;1
Doc. 00868/19;00002/2019;Pregao Presencial;201058;16416000;2019;7,78851E+12;2295800;1
Doc. 00868/19;00002/2019;Pregao Presencial;201058;1100000;2019;1,72275E+13;27730040;1
Doc. 00868/19;00002/2019;Pregao Presencial;201058;16416000;2019;2,61569E+13;7922000;1
Doc. 00883/20;00001/2020;Pregao Presencial;201014;3520000;2020;5,45703E+12;17066785;1
Doc. 00883/20;00001/2020;Pregao Presencial;201014;3520000;2020;1,26739E+13;10279780;1
Doc. 00883/20;00001/2020;Pregao Presencial;201014;6634800;2020;2,68892E+13;19340769;1
Doc. 00883/20;00001/2020;Pregao Presencial;201014;5000000;2020;3,20561E+13;17794292;1
Doc. 00884/20;00004/2020;Pregao Presencial;601014;4363100;2020;5,30171E+12;27985443;1
Doc. 00884/20;00004/2020;Pregao Presencial;601014;4363100;2020;5,45703E+12;25162922;1
Doc. 00884/20;00004/2020;Pregao Presencial;601014;4363100;2020;1,26739E+13;22043025;1
Doc. 00884/20;00004/2020;Pregao Presencial;601014;3520000;2020;2,24785E+13;32857930;0
Doc. 00884/20;00004/2020;Pregao Presencial;601014;4352000;2020;2,68892E+13;30301471;1
Doc. 00884/20;00004/2020;Pregao Presencial;601014;122583660;2020;3,20561E+13;27357493;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;1350000;2020;3,96552E+12;3428634;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;788900;2020;4,67912E+12;62200;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;26204400;2020;8,16029E+12;81374;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;750000;2020;1,66986E+13;150880;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;213435;2020;1,6826E+13;392023;1
Doc. 00887/20;00001/2020;Pregao Presencial;201106;7500000;2020;6,34789E+13;282000;1
Doc. 00894/20;00001/2020;Pregao Presencial;601044;4800000;2020;3,60506E+12;46171000;1
Doc. 00905/20;00001/2020;Tomada de Precos;201079;333134;2020;1,05888E+13;29589647;1
Doc. 00906/20;00002/2020;Tomada de Precos;201079;333134;2020;1,05888E+13;6943596;1
Doc. 00908/20;00003/2020;Tomada de Precos;201079;300000;2020;1,2097E+13;19886138;1
Doc. 00910/20;00004/2020;Tomada de Precos;201079;18546800;2020;1,05888E+13;8915295;1
Doc. 00919/19;00002/2019;Pregao Presencial;601171;33661510;2019;1,4088E+13;10400000;1
Doc. 00923/19;00032/2018;Pregao Presencial;201184;33661510;2019;1,07144E+13;39922400;1
Doc. 00931/20;00002/2020;Pregao Presencial;201214;18546800;2020;3,48422E+13;4400000;1
Doc. 00932/19;00001/2019;Pregao Presencial;201223;33661510;2019;8,16029E+12;360300;1
Doc. 00932/19;00001/2019;Pregao Presencial;201223;33661510;2019;9,47802E+12;1157800;1
Doc. 00932/19;00001/2019;Pregao Presencial;201223;33661510;2019;1,27109E+13;3610000;1
Doc. 00932/19;00001/2019;Pregao Presencial;201223;33661510;2019;3,14999E+13;193000;1
Doc. 00932/20;00003/2020;Pregao Presencial;201214;18546800;2020;7,60187E+12;8400000;1
Doc. 00934/20;00004/2020;Pregao Presencial;201214;18546800;2020;3,48108E+13;11500000;1
Doc. 00936/20;00005/2020;Pregao Presencial;201214;18546800;2020;1,29335E+13;25000000;1
Doc. 00937/20;00006/2020;Pregao Presencial;201214;18546800;2020;3,54278E+13;6705000;1
Doc. 00941/20;00005/2020;Pregao Presencial;201110;12832440;2020;1,17553E+13;33880000;1
Doc. 00941/20;00005/2020;Pregao Presencial;201110;12832440;2020;2,03267E+13;36700000;1
Doc. 00946/21;00001/2021;Chamada Publica;201100;7200000;2021;2,65524E+13;2800000;1
Doc. 00972/19;00001/2019;Pregao Presencial;201034;33661510;2019;1,71097E+13;64605118;1
Doc. 00974/20;00001/2020;Pregao Presencial;601177;300000;2020;6,83754E+11;62945000;1
Doc. 00976/20;00003/2020;Pregao Presencial;601177;300000;2020;3,54199E+13;17560000;1
Doc. 00980/20;00001/2020;Pregao Presencial;201177;2830000;2020;6,83754E+11;62945000;1
Doc. 00982/20;00002/2020;Pregao Presencial;201177;300000;2020;1,94932E+13;7750000;1
Doc. 00986/20;00003/2020;Pregao Presencial;201177;300000;2020;3,54199E+13;17560000;1
Doc. 00994/19;00002/2019;Pregao Presencial;201170;419251086;2019;5,45361E+12;12100000;0
Doc. 00994/19;00002/2019;Pregao Presencial;201170;20417535;2019;2,4759E+13;10700000;1
Doc. 01004/19;00008/2018;Tomada de Precos;201028;13945308;2019;1,11502E+13;13666490;1
Doc. 01004/19;00008/2018;Tomada de Precos;201028;13945308;2019;2,02564E+13;13722014;0
Doc. 01004/19;00008/2018;Tomada de Precos;201028;13945308;2019;2,9885E+13;14850731;0
Doc. 01012/20;00030/2019;Pregao Presencial;201048;300000;2020;3,10596E+13;3000000;1
Doc. 01013/20;00013/2019;Pregao Presencial;601143;3081600;2020;2,91598E+13;29033400;1
Doc. 01022/20;00002/2020;Pregao Presencial;201168;300000;2020;3,13234E+12;21085300;1
Doc. 01022/20;00002/2020;Pregao Presencial;201168;32066239;2020;1,80447E+13;49092350;0
Doc. 01022/20;00002/2020;Pregao Presencial;201168;500000;2020;2,42154E+13;23076900;1
Doc. 01027/19;00002/2019;Pregao Presencial;201133;13945308;2019;4,91816E+12;9904360;1
Doc. 01027/20;00003/2020;Pregao Presencial;201168;300000;2020;3,13234E+12;10614100;1
Doc. 01027/20;00003/2020;Pregao Presencial;201168;1500000;2020;2,42154E+13;10397500;1
Doc. 01028/19;00003/2019;Pregao Presencial;201133;8169585;2019;5,79799E+12;12659630;1
Doc. 01030/19;00001/2019;Tomada de Precos;201133;8169585;2019;2,71061E+13;9525724;1
Doc. 01032/20;00001/2020;Tomada de Precos;201204;62330948;2020;1,2097E+13;41576136;0
Doc. 01032/20;00001/2020;Tomada de Precos;201204;10197710;2020;1,85195E+13;44515366;1
Doc. 01032/20;00001/2020;Tomada de Precos;201204;8290010;2020;1,93634E+13;45035519;0
Doc. 01032/20;00001/2020;Tomada de Precos;201204;275000;2020;2,66353E+13;43708305;0
Doc. 01032/20;00001/2020;Tomada de Precos;201204;4753000;2020;2,86971E+13;43552607;0
Doc. 01034/19;00001/2019;Pregao Presencial;201172;8169585;2019;7,14455E+12;64884000;1
Doc. 01035/19;00002/2019;Pregao Presencial;201172;8169585;2019;4,61256E+12;25000000;1
Doc. 01036/19;00003/2019;Pregao Presencial;201172;15336000;2019;3,54617E+12;525400;1
Doc. 01036/19;00003/2019;Pregao Presencial;201172;8169585;2019;1,92964E+13;2378000;1
Doc. 01036/19;00003/2019;Pregao Presencial;201172;8169585;2019;2,04132E+13;3680300;1
Doc. 01036/19;00003/2019;Pregao Presencial;201172;8169585;2019;2,25264E+13;6163700;1
Doc. 01036/19;00003/2019;Pregao Presencial;201172;8169585;2019;2,25702E+13;8663900;1
Doc. 01046/20;00002/2020;Pregao Presencial;201204;10197710;2020;9,40497E+12;60252000;1
Doc. 01048/19;00001/2019;Pregao Presencial;201011;15336000;2019;2,92461E+13;8800000;1
Doc. 01048/19;00001/2019;Pregao Presencial;201011;15336000;2019;2,94325E+13;4494500;1
Doc. 01048/19;00001/2019;Pregao Presencial;201011;15336000;2019;2,94687E+13;9020000;1
Doc. 01049/19;00002/2019;Pregao Presencial;201011;10850000;2019;7,89704E+12;4525000;1
Doc. 01049/19;00002/2019;Pregao Presencial;201011;15336000;2019;9,10955E+12;6500000;0
Doc. 01049/19;00002/2019;Pregao Presencial;201011;10850000;2019;1,27109E+13;9000000;0
Doc. 01050/19;00159/2018;Pregao Presencial;201040;10850000;2019;7,00923E+13;16900000;1
Doc. 01055/19;25001/2019;Pregao Presencial;603050;1671400;2019;2,44332E+13;35267700;1
Doc. 01055/19;25001/2019;Pregao Presencial;603050;1671400;2019;2,72207E+13;37260250;0
Doc. 01055/20;00001/2020;Pregao Presencial;201081;41766500;2020;9,58548E+11;12000000;1
Doc. 01057/19;25002/2019;Pregao Presencial;603050;24634200;2019;5,30171E+12;37185440;1
Doc. 01057/19;25002/2019;Pregao Presencial;603050;24634200;2019;9,0049E+12;31900700;1
Doc. 01057/19;25002/2019;Pregao Presencial;603050;24634200;2019;2,25264E+13;27527620;1
Doc. 01058/20;00002/2020;Pregao Presencial;201081;41766500;2020;5,30171E+12;88740;1
Doc. 01058/20;00002/2020;Pregao Presencial;201081;41766500;2020;3,20561E+13;14427675;1
Doc. 01059/20;00001/2020;Tomada de Precos;201108;41766500;2020;8,3314E+11;14000000;1
Doc. 01061/19;00167/2018;Pregao Presencial;201040;1000000;2019;1,06493E+13;908250;1
Doc. 01061/19;00167/2018;Pregao Presencial;201040;24634200;2019;7,00923E+13;2400000;1
Doc. 01062/20;00001/2020;Pregao Presencial;201019;41766500;2020;2,13994E+13;67844738;1
Doc. 01065/19;00001/2019;Pregao Presencial;201085;3240000;2019;1,44024E+13;57110000;1
Doc. 01072/19;00002/2019;Pregao Presencial;201085;1000000;2019;3,54199E+13;32000000;1
Doc. 01075/20;00001/2020;Pregao Presencial;601110;12043459;2020;1,5024E+12;42336000;1
Doc. 01076/20;00002/2020;Pregao Presencial;601110;43394005;2020;4,094E+13;36000000;1
Doc. 01087/20;00001/2020;Tomada de Precos;201157;8550000;2020;2,27592E+13;22700687;1
Doc. 01089/19;00002/2019;Pregao Presencial;201141;1500000;2019;2,27635E+13;46584000;1
Doc. 01090/19;00003/2019;Pregao Presencial;201141;1000000;2019;2,94107E+13;19336300;1
Doc. 01090/20;00004/2020;Pregao Presencial;201132;35723500;2020;2,68892E+13;7784061;1
Doc. 01093/19;00004/2019;Pregao Presencial;201141;57590000;2019;5,30171E+12;49278924;1
Doc. 01094/19;00005/2019;Pregao Presencial;201141;6500000;2019;3,93663E+12;1435000;1
Doc. 01097/20;00002/2020;Pregao Presencial;201092;1860000;2020;8,16029E+12;16297340;1
Doc. 01097/20;00002/2020;Pregao Presencial;201092;7957022;2020;1,52186E+13;11763420;1
Doc. 01097/20;00002/2020;Pregao Presencial;201092;1860000;2020;2,22912E+13;12910920;1
Doc. 01097/20;00002/2020;Pregao Presencial;201092;35723500;2020;7,01043E+13;16986090;0
Doc. 01098/19;00006/2019;Pregao Presencial;201141;33845665;2019;2,78347E+13;1996000;1
Doc. 01103/19;00006/2019;Pregao Presencial;201101;33845665;2019;2,65132E+13;7200000;1
Doc. 01108/20;00001/2020;Tomada de Precos;201132;3844000;2020;2,68368E+13;12760178;1
Doc. 01117/20;00006/2020;Pregao Presencial;201112;3844000;2020;2,32303E+12;25900000;0
Doc. 01117/20;00006/2020;Pregao Presencial;201112;6000000;2020;1,77925E+13;23500000;1
Doc. 01118/20;00010/2019;;201143;2672650;2019;8,95863E+12;1500000;1
Doc. 01136/19;00002/2019;Pregao Presencial;601075;3230000;2019;3,19328E+13;3625200;1
Doc. 01149/19;00001/2019;Tomada de Precos;601075;5369060;2019;5,88117E+12;11399835;0
Doc. 01149/19;00001/2019;Tomada de Precos;601075;5369060;2019;1,51618E+13;11254725;1
Doc. 01149/19;00001/2019;Tomada de Precos;601075;5369060;2019;1,7441E+13;11388167;1
Doc. 01149/19;00001/2019;Tomada de Precos;601075;5369060;2019;1,89209E+13;11399835;0
Doc. 01149/19;00001/2019;Tomada de Precos;601075;5369060;2019;3,06769E+13;11399835;0
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;3,24659E+12;1211800;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;8,16029E+12;981450;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;8,7782E+12;5221200;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;1,08317E+13;9156500;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;1,52186E+13;9657200;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;2,6943E+13;196000;1
Doc. 01166/19;00001/2019;Pregao Presencial;201187;5369060;2019;6,34789E+13;513100;1
Doc. 01166/20;00002/2020;Pregao Presencial;201006;1000000;2020;5,75775E+12;7103630;1
Doc. 01166/20;00002/2020;Pregao Presencial;201006;5040000;2020;2,68892E+13;293990;1
Doc. 01167/19;00007/2019;Pregao Presencial;201101;5369060;2019;2,65132E+13;6000000;1
Doc. 01167/19;00007/2019;Pregao Presencial;201101;5369060;2019;2,69953E+13;6600000;0
Doc. 01168/19;10036/2018;Pregao Presencial;201061;5369060;2019;2,52753E+12;19122000;0
Doc. 01168/19;10036/2018;Pregao Presencial;201061;6570313;2019;3,24659E+12;23589400;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;960000;2019;3,96552E+12;22264200;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;4196070;2019;5,00057E+12;29004200;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;10818945;2019;9,10955E+12;23449724;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;10800000;2019;9,47802E+12;21151140;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;6570313;2019;1,27109E+13;25879000;1
Doc. 01168/19;10036/2018;Pregao Presencial;201061;5369060;2019;3,14999E+13;208000;1
Doc. 01188/20;00002/2020;Pregao Presencial;201120;7200000;2020;2,37812E+12;45851152;1
Doc. 01188/20;00002/2020;Pregao Presencial;201120;7200000;2020;2,83025E+13;8319112;1
Doc. 01211/20;00008/2020;Pregao Presencial;201120;14912000;2020;3,3954E+12;4010350;1
Doc. 01211/20;00008/2020;Pregao Presencial;201120;5200000;2020;8,4491E+12;16025500;0
Doc. 01211/20;00008/2020;Pregao Presencial;201120;14912000;2020;1,81003E+13;6460815;1
Doc. 01211/20;00008/2020;Pregao Presencial;201120;14912000;2020;2,68892E+13;38111693;0
Doc. 01211/20;00008/2020;Pregao Presencial;201120;14912000;2020;2,79277E+13;7880738;1
Doc. 01211/20;00008/2020;Pregao Presencial;201120;7200000;2020;2,83025E+13;25470393;0
Doc. 01213/20;00010/2020;Pregao Presencial;201120;14912000;2020;4,09797E+13;6800000;1
Doc. 01214/20;00006/2020;Pregao Presencial;201120;14912000;2020;4,1202E+11;38925241;0
Doc. 01214/20;00006/2020;Pregao Presencial;201120;14912000;2020;2,13184E+13;9489565;1
Doc. 01214/20;00006/2020;Pregao Presencial;201120;14912000;2020;2,68892E+13;16063980;1
Doc. 01214/20;00006/2020;Pregao Presencial;201120;14912000;2020;3,26159E+13;24446700;0
Doc. 01223/20;00007/2020;Pregao Presencial;201120;962000;2020;7,32407E+12;1121100;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;1607260;2020;1,31319E+13;6682510;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;80493220;2020;1,33445E+13;703200;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;6000000;2020;1,75336E+13;1889440;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;29437536;2020;1,84061E+13;3307495;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;21751092;2020;2,13184E+13;30000;1
Doc. 01223/20;00007/2020;Pregao Presencial;201120;2400000;2020;2,68892E+13;1232250;1
Doc. 01241/20;00001/2020;Pregao Presencial;201119;64897405;2020;3,11976E+12;6950000;1
Doc. 01241/21;00007/2021;Pregao Presencial;201209;8884714;2021;8,91934E+12;18940000;1
Doc. 01245/20;00002/2020;Pregao Presencial;201119;64897405;2020;5,81668E+12;1755000;1
Doc. 01264/20;00003/2020;Pregao Presencial;201201;1000000;2020;1,07144E+13;41257263;1
Doc. 01264/20;00003/2020;Pregao Presencial;201201;64897405;2020;1,94649E+13;39467600;0
Doc. 01264/20;00003/2020;Pregao Presencial;201201;64897405;2020;2,89239E+13;33851142;0
Doc. 01264/20;00003/2020;Pregao Presencial;201201;1375000;2020;3,45621E+13;39100000;1
Doc. 01265/20;00004/2020;Pregao Presencial;201201;1000000;2020;1,07144E+13;16022880;1
Doc. 01270/20;00004/2020;Pregao Presencial;201057;4531205;2020;3,00596E+13;7700000;1
Doc. 01274/19;00002/2019;Pregao Presencial;201086;2100000;2019;3,54199E+13;29597000;1
Doc. 01275/20;00003/2020;Pregao Presencial;201057;8640000;2020;2,33615E+13;25200000;1
Doc. 01279/20;00002/2020;Pregao Presencial;201057;1030978;2020;1,38742E+13;7800000;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;3,24659E+12;6233382;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;8,16029E+12;39200;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;9,21022E+12;664130;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;9,47802E+12;4509984;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;1,08317E+13;456244;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;18196200;2019;1,52186E+13;1871220;1
Doc. 01282/19;00002/2019;Pregao Presencial;201187;2258000;2019;2,6943E+13;323000;1
Doc. 01283/20;00003/2020;Pregao Presencial;201119;1275000;2020;4,90616E+12;36000000;1
Doc. 01283/20;00003/2020;Pregao Presencial;201119;1275000;2020;6,96312E+12;28000000;1
Doc. 01287/20;00001/2020;Pregao Presencial;201111;7800000;2020;7,56527E+12;8532000;1
Doc. 01287/20;00001/2020;Pregao Presencial;201111;1337000;2020;2,25702E+13;10389300;1
Doc. 01287/20;00001/2020;Pregao Presencial;201111;1337000;2020;2,68892E+13;8560550;1
Doc. 01296/20;00003/2020;Pregao Presencial;201111;3094832;2020;9,47802E+12;4685145;1
Doc. 01296/20;00003/2020;Pregao Presencial;201111;100800000;2020;6,34789E+13;6539610;1
Doc. 01299/19;00002/2019;Pregao Presencial;201036;5000000;2019;3,51987E+12;4290000;1
Doc. 01299/19;00002/2019;Pregao Presencial;201036;9600000;2019;1,38369E+13;4719000;0
Doc. 01299/20;00005/2020;Pregao Presencial;601014;1620000;2020;7,86524E+12;4877200;1
Doc. 01299/20;00005/2020;Pregao Presencial;601014;3094832;2020;1,34406E+13;3459600;0
Doc. 01299/20;00005/2020;Pregao Presencial;601014;3094832;2020;3,0034E+13;3480000;0
Doc. 01300/20;00002/2020;Pregao Presencial;201219;21921935;2020;7,82057E+12;3600000;0
Doc. 01300/20;00002/2020;Pregao Presencial;201219;3860000;2020;9,39562E+12;6000000;1
Doc. 01300/20;00002/2020;Pregao Presencial;201219;7936884;2020;1,89045E+13;7116000;0
Doc. 01306/20;00001/2020;Pregao Presencial;201204;30866595;2020;2,32303E+12;25000000;1
Doc. 01316/20;00002/2020;Pregao Presencial;201078;6212000;2020;1,68681E+12;34419000;0
Doc. 01316/20;00002/2020;Pregao Presencial;201078;31885000;2020;7,52698E+12;27986900;1
Doc. 01316/20;00002/2020;Pregao Presencial;201078;12379255;2020;1,26739E+13;27179500;1
Doc. 01316/20;00002/2020;Pregao Presencial;201078;6212000;2020;1,71381E+13;27088940;0
Doc. 01316/20;00002/2020;Pregao Presencial;201078;31885000;2020;2,17788E+13;26615000;1
Doc. 01318/19;00003/2019;Pregao Presencial;201104;5000000;2019;4,70995E+12;20933820;1
Doc. 01319/19;00002/2019;Pregao Presencial;201034;432000;2019;1,72428E+13;11749450;1
Doc. 01322/19;00004/2019;Pregao Presencial;201172;700000;2019;2,16454E+13;7320000;1
Doc. 01323/19;00005/2019;Pregao Presencial;201172;37947840;2019;8,16029E+12;5011980;1
Doc. 01323/19;00005/2019;Pregao Presencial;201172;37947840;2019;9,21022E+12;3289346;1
Doc. 01323/19;00005/2019;Pregao Presencial;201172;37947840;2019;9,47802E+12;2974910;1
Doc. 01324/19;00006/2019;Pregao Presencial;201172;126600;2019;1,12282E+13;44355047;1
Doc. 01325/19;00007/2019;Pregao Presencial;201172;4200000;2019;9,32375E+12;25920400;1
Doc. 01338/20;00001/2020;Pregao Presencial;201213;3600000;2020;2,34471E+13;22275000;1
Doc. 01341/20;00002/2020;Pregao Presencial;201029;1953000;2020;2,48836E+13;9000000;1
Doc. 01344/20;00003/2020;Pregao Presencial;201029;1953000;2020;1,66015E+12;13678000;1
Doc. 01345/20;00001/2020;Tomada de Precos;201119;1953000;2020;4,61256E+12;10000000;1
Doc. 01348/19;00001/2019;Pregao Presencial;201213;26475780;2019;9,58548E+11;24000000;0
Doc. 01348/19;00001/2019;Pregao Presencial;201213;26475780;2019;2,34471E+13;23750000;1
Doc. 01371/20;00001/2020;Pregao Presencial;201015;1953000;2020;2,89239E+13;42870000;1
Doc. 01373/20;00002/2020;Pregao Presencial;201015;15289000;2020;4,90616E+12;5984000;1
Doc. 01373/20;00002/2020;Pregao Presencial;201015;15289000;2020;8,16401E+12;4400000;1
Doc. 01373/20;00002/2020;Pregao Presencial;201015;15289000;2020;1,72715E+13;2640000;1
Doc. 01385/21;00006/2021;Pregao Presencial;201057;8884714;2021;2,0673E+13;7920000;1
Doc. 01386/19;00001/2019;Tomada de Precos;201151;300000;2019;2,34976E+12;31665745;1
Doc. 01386/19;00001/2019;Tomada de Precos;201151;300000;2019;9,0844E+12;31531340;1
Doc. 01386/19;00001/2019;Tomada de Precos;201151;26475780;2019;1,51618E+13;31793603;0
Doc. 01386/19;00001/2019;Tomada de Precos;201151;26475780;2019;1,94932E+13;33042931;0
Doc. 01388/20;00002/2020;Pregao Presencial;201209;33352600;2020;3,20561E+13;20574380;1
Doc. 01388/21;00002/2021;Pregao Presencial;201121;8884714;2021;3,75668E+13;4290000;1
Doc. 01391/21;00003/2021;Pregao Presencial;201057;8884714;2021;9,28849E+12;9360000;0
Doc. 01391/21;00003/2021;Pregao Presencial;201057;8884714;2021;1,93531E+13;8160000;1
Doc. 01395/20;00001/2020;Tomada de Precos;201029;33352600;2020;8,6012E+12;9000000;1
Doc. 01403/20;00010/2020;Pregao Presencial;201014;13332000;2020;8,37004E+12;34588860;1
Doc. 01403/20;00010/2020;Pregao Presencial;201014;33352600;2020;1,18201E+13;44958340;0
Doc. 01403/20;00010/2020;Pregao Presencial;201014;28380000;2020;1,26739E+13;44696630;1
Doc. 01403/20;00010/2020;Pregao Presencial;201014;1260000;2020;1,93095E+13;46756120;0
Doc. 01403/20;00010/2020;Pregao Presencial;201014;33352600;2020;2,13184E+13;44958340;0
Doc. 01403/20;00010/2020;Pregao Presencial;201014;1260000;2020;2,62904E+13;41808200;1
Doc. 01403/20;00010/2020;Pregao Presencial;201014;1260000;2020;3,29737E+13;974750;1
Doc. 01411/20;00004/2020;Pregao Presencial;201079;13332000;2020;4,45163E+12;1130000;1
Doc. 01411/20;00004/2020;Pregao Presencial;201079;7786562;2020;1,08317E+13;23017300;1
